artist,song,explicit,year,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,tempo_class,key_name,mode_name,tonality,acoustic,blues,classical,country,dance,easy listening,electronic,folk,hip hop,jazz,latin,metal,pop,r&b,rock,traditional,world
sandi thom,i wish i was a punk rocker (with flowers in my hair),False,2006,0.685,0.675,0.434,0.677,0.606,0.557,0.0,0.703,0.728,108,151,Moderato,E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
my chemical romance,welcome to the black parade,False,2006,0.854,0.104,0.9,0.811,0.094,0.0,0.0,0.241,0.212,97,311,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
razorlight,in the morning,False,2006,0.663,0.576,0.848,0.841,0.034,0.004,0.001,0.357,0.693,124,222,Veloce (Allegro),E,Minor,E Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
all-american rejects,dirty little secret,False,2005,0.73,0.402,0.953,0.804,0.036,0.0,0.0,0.633,0.453,144,193,Veloce (Allegro),A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
james morrison,wonderful world,False,2006,0.551,0.408,0.694,0.786,0.01,0.056,0.0,0.091,0.591,79,210,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
chris brown,yo (excuse me miss),False,2005,0.775,0.481,0.59,0.725,0.45,0.122,0.0,0.226,0.569,87,229,Moderato,E,Major,E Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
p!nk,who knew,False,2006,0.0,0.661,0.719,0.788,0.008,0.005,0.0,0.065,0.451,140,208,Veloce (Allegro),A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kooks,naive,False,2006,0.82,0.31,0.798,0.707,0.119,0.078,0.0,0.153,0.748,100,203,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
leona lewis,bleeding love,False,2007,0.843,0.602,0.637,0.723,0.023,0.193,0.0,0.15,0.2,104,262,Moderato,F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
rihanna,umbrella,False,2008,0.91,0.537,0.82,0.786,0.2,0.009,0.0,0.025,0.574,174,275,Vivace,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
britney spears,gimme more,False,2007,0.888,0.779,0.836,0.859,0.018,0.256,0.001,0.061,0.368,113,251,Allegretto,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fergie,big girls don't cry (personal),False,2006,0.854,0.684,0.621,0.801,0.019,0.21,0.0,0.088,0.23,113,268,Allegretto,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
mark ronson,valerie (feat. amy winehouse) - version revisited,False,2007,0.0,0.673,0.836,0.777,0.056,0.003,0.0,0.123,0.918,106,219,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
plain white t's,hey there delilah,False,2005,0.876,0.623,0.25,0.491,0.011,0.893,0.0,0.111,0.278,104,232,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
justin timberlake,what goes around.../...comes around (interlude),False,2006,0.786,0.66,0.708,0.779,0.086,0.125,0.001,0.663,0.421,76,448,Lento (Adagio),G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
gwen stefani,the sweet escape,False,2006,0.798,0.741,0.757,0.841,0.02,0.196,0.0,0.188,0.74,120,246,Allegretto,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
timbaland,the way i are,False,2007,0.899,0.712,0.797,0.693,0.139,0.185,0.762,0.358,0.778,115,179,Allegretto,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
nelly furtado,say it right,False,2006,0.91,0.878,0.866,0.701,0.21,0.049,0.001,0.039,0.825,117,223,Allegretto,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
ida corr,let me think about it,False,2012,0.483,0.748,0.74,0.844,0.041,0.0,0.068,0.15,0.724,129,151,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
alex gaudino,destination calabria - radio edit,False,2007,0.82,0.589,0.952,0.776,0.035,0.002,0.001,0.325,0.293,128,223,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
september,cry for you,False,2007,0.73,0.754,0.875,0.817,0.012,0.001,0.0,0.04,0.987,130,209,Veloce (Allegro),A,Major,A Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
akon,smack that,True,2006,0.652,0.959,0.729,0.758,0.044,0.325,0.0,0.084,0.956,119,212,Allegretto,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
timbaland,give it to me,True,2007,0.786,1.0,0.695,0.821,0.072,0.172,0.001,0.07,0.831,111,234,Allegretto,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
50 cent,ayo technology,True,2007,0.753,0.592,0.77,0.745,0.197,0.085,0.0,0.015,0.406,140,247,Veloce (Allegro),G#,Minor,G# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
eric prydz,proper education - radio edit,False,2007,0.0,0.482,0.934,0.789,0.053,0.001,0.036,0.084,0.306,125,198,Veloce (Allegro),C,Major,C Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
fedde le grand,put your hands up for detroit - radio edit,False,2015,0.0,0.825,0.928,0.793,0.323,0.016,0.213,0.093,0.484,128,150,Veloce (Allegro),G,Major,G Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ciara,like a boy,False,2006,0.764,0.676,0.709,0.73,0.22,0.274,0.0,0.078,0.414,132,237,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
kanye west,stronger,True,2007,0.607,0.577,0.701,0.625,0.235,0.006,0.0,0.465,0.483,104,311,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
beyonce,beautiful liar,False,2007,0.719,0.751,0.737,0.829,0.085,0.006,0.0,0.171,0.406,92,199,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
gym class heroes,cupid's chokehold / breakfast in america - radio mix,False,2007,0.663,0.538,0.663,0.762,0.099,0.507,0.0,0.322,0.837,80,237,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
akon,i wanna love you,True,2006,0.596,0.87,0.418,0.55,0.034,0.037,0.0,0.345,0.336,100,247,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
soulja boy,crank that (soulja boy),False,2007,0.832,0.718,0.726,0.906,0.1,0.528,0.0,0.03,0.818,140,221,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fat joe,make it rain,True,2006,0.663,0.727,0.68,0.764,0.314,0.011,0.0,0.075,0.78,149,247,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
p!nk,u + ur hand,True,2006,0.0,0.686,0.886,0.831,0.054,0.002,0.0,0.015,0.907,141,214,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rihanna,shut up and drive,False,2008,0.775,0.716,0.817,0.771,0.021,0.001,0.131,0.211,0.751,133,212,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
lloyd,get it shawty,False,2007,0.697,0.819,0.9,0.814,0.394,0.126,0.0,0.034,0.68,128,209,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
kanye west,can't tell me nothing,True,2007,0.528,0.552,0.599,0.711,0.029,0.012,0.0,0.96,0.068,80,271,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
camille jones,the creeps - fedde le grand radio mix,False,2006,0.191,0.849,0.854,0.686,0.067,0.285,0.029,0.049,0.734,128,152,Veloce (Allegro),F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
linkin park,what i've done,False,2007,0.865,0.584,0.927,0.752,0.017,0.014,0.0,0.14,0.266,120,205,Allegretto,F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
keyshia cole,last night,False,2007,0.674,0.933,0.85,0.765,0.071,0.17,0.0,0.077,0.999,121,255,Veloce (Allegro),D#,Minor,D# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
chris brown,kiss kiss (feat. t-pain),False,2007,0.764,0.709,0.639,0.846,0.365,0.052,0.0,0.058,0.549,140,250,Veloce (Allegro),A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
shop boyz,party like a rock star,True,2007,0.685,0.579,0.693,0.785,0.03,0.006,0.0,0.584,0.687,145,253,Veloce (Allegro),G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
finger eleven,paralyzer,False,2007,0.82,0.609,0.936,0.841,0.04,0.161,0.0,0.254,0.88,106,208,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
justin timberlake,summer love,False,2006,0.742,0.564,0.568,0.656,0.115,0.077,0.0,0.369,0.47,96,252,Moderato,C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mims,this is why i'm hot,True,2007,0.663,0.582,0.577,0.7,1.0,0.284,0.0,0.57,0.478,80,253,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fabolous,make me better,True,2007,0.697,0.565,0.576,0.673,0.138,0.338,0.0,0.214,0.56,86,253,Moderato,B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
seether,fake it,True,2007,0.82,0.57,0.948,0.84,0.052,0.001,0.0,0.039,0.608,132,193,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
take that,patience,False,2006,0.719,0.213,0.771,0.808,0.031,0.146,0.0,0.116,0.357,176,202,Vivace,A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
arctic monkeys,brianstorm,False,2007,0.753,0.344,0.974,0.781,0.304,0.0,0.002,0.079,0.454,165,172,Vivace,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
justin timberlake,my love (feat. t.i.),False,2006,0.809,0.759,0.662,0.723,0.363,0.284,0.0,0.794,0.824,120,276,Allegretto,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fergie,glamorous,True,2006,0.719,0.806,0.744,0.695,0.374,0.305,0.0,0.098,0.564,131,246,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
linkin park,bleed it out,True,2007,0.82,0.473,0.966,0.833,0.05,0.117,0.0,0.708,0.597,140,166,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
my chemical romance,teenagers,False,2006,0.899,0.395,0.85,0.862,0.072,0.052,0.0,0.195,0.875,112,161,Allegretto,E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
calvin harris,acceptable in the 80's,False,2007,0.64,0.778,0.798,0.744,0.05,0.015,0.261,0.03,0.967,128,333,Veloce (Allegro),G,Major,G Major,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
sugababes,about you now,False,2007,0.742,0.538,0.682,0.714,0.026,0.0,0.0,0.559,0.585,82,212,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
avril lavigne,girlfriend,True,2007,0.843,0.509,0.958,0.893,0.142,0.001,0.0,0.226,0.675,164,216,Vivace,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ne-yo,because of you,False,2007,0.832,0.805,0.512,0.728,0.022,0.541,0.0,0.088,0.845,110,266,Allegretto,C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
daughtry,it's not over,False,2016,0.506,0.379,0.917,0.842,0.055,0.048,0.0,0.348,0.401,146,215,Veloce (Allegro),A#,Minor,A# Minor,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
unk,walk it out,True,2013,0.539,0.786,0.765,0.831,0.105,0.101,0.0,0.217,0.714,160,173,Vivace,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
lloyd,you,False,2007,0.786,0.334,0.87,0.717,0.808,0.104,0.0,0.331,0.711,130,273,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
klaxons,golden skans,False,2007,0.73,0.395,0.827,0.876,0.027,0.0,0.0,0.275,0.722,142,165,Veloce (Allegro),D,Minor,D Minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
t-pain,bartender (feat. akon),True,2007,0.034,0.645,0.359,0.592,0.199,0.063,0.0,0.232,0.392,105,238,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
baby boy da prince,the way i live - main explicit,True,2006,0.663,0.888,0.406,0.64,0.407,0.015,0.0,0.083,0.723,90,324,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fergie,fergalicious,True,2006,0.708,0.918,0.56,0.632,0.53,0.059,0.0,0.128,0.848,129,292,Veloce (Allegro),G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
omarion,ice box,False,2006,0.64,0.764,0.716,0.744,0.2,0.194,0.0,0.129,0.837,131,256,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
pretty ricky,on the hotline - amended version,False,2007,0.64,0.68,0.846,0.743,0.289,0.019,0.0,0.152,0.695,93,242,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
nickelback,rockstar,False,2005,0.775,0.576,0.906,0.865,0.028,0.047,0.0,0.387,0.7,144,252,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
fall out boy,thnks fr th mmrs,False,2007,0.854,0.39,0.886,0.764,0.071,0.005,0.0,0.102,0.588,155,203,Veloce (Allegro),A#,Minor,A# Minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
justin timberlake,lovestoned / i think she knows (interlude),True,2006,0.64,0.863,0.663,0.705,0.057,0.348,0.0,0.23,0.871,121,444,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
all time low,"dear maria, count me in",False,2007,0.854,0.39,0.89,0.859,0.104,0.007,0.0,0.222,0.571,181,182,Frenetico (Presto),D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
amy winehouse,back to black,True,2006,0.854,0.324,0.389,0.324,0.026,0.137,0.0,0.078,0.364,123,241,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
keyshia cole,let it go,False,2007,0.652,0.803,0.706,0.758,0.343,0.202,0.0,0.221,0.786,95,238,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ciara,promise,False,2006,0.629,0.671,0.608,0.729,0.035,0.419,0.0,0.073,0.429,123,267,Veloce (Allegro),A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
enrique iglesias,do you know? (the ping pong song),False,2007,0.506,0.738,0.746,0.775,0.046,0.054,0.0,0.006,0.714,115,219,Allegretto,G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
t2,heartbroken - edit,False,2017,0.663,0.694,0.744,0.745,0.018,0.026,0.004,0.167,0.897,140,178,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
robyn,with every heartbeat,False,2005,0.404,0.411,0.858,0.793,0.03,0.009,0.0,0.3,0.401,121,254,Veloce (Allegro),E,Minor,E Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
maroon 5,makes me wonder,True,2007,0.697,0.797,0.843,0.894,0.023,0.005,0.0,0.044,0.902,114,211,Allegretto,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fall out boy,"this ain't a scene, it's an arms race",False,2007,0.764,0.362,0.881,0.812,0.073,0.001,0.0,0.014,0.396,200,212,Frenetico (Presto),A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
paramore,misery business,False,2007,0.809,0.459,0.902,0.832,0.091,0.003,0.0,0.11,0.741,173,211,Vivace,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
hinder,better than me,False,2019,0.337,0.381,0.664,0.752,0.01,0.21,0.0,0.185,0.231,140,223,Veloce (Allegro),D,Minor,D Minor,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
huey,"pop, lock & drop it - video edit",False,2006,0.584,0.702,0.624,0.674,0.36,0.003,0.0,0.398,0.649,144,261,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
foo fighters,the pretender,False,2007,0.876,0.359,0.958,0.814,0.036,0.001,0.0,0.008,0.35,173,269,Vivace,A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
plies,shawty (feat. t pain),True,2007,0.685,0.372,0.692,0.721,0.186,0.043,0.0,0.067,0.237,105,255,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
kaiser chiefs,ruby,False,2007,0.753,0.381,0.936,0.874,0.051,0.007,0.0,0.067,0.438,93,204,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mark ronson,stop me (feat. daniel merriweather),False,2007,0.517,0.588,0.902,0.8,0.031,0.001,0.0,0.139,0.329,118,232,Allegretto,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bow wow,outta my system (feat. t-pain & johntá austin),False,2006,0.64,0.76,0.567,0.67,0.289,0.094,0.0,0.096,0.754,84,238,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
jim jones,we fly high,True,2006,0.0,0.657,0.789,0.689,0.497,0.087,0.0,0.085,0.476,120,236,Allegretto,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
red jumpsuit apparatus,face down,False,2006,0.832,0.492,0.929,0.906,0.03,0.001,0.0,0.127,0.456,93,192,Moderato,G,Minor,G Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mika,grace kelly,False,2006,0.775,0.645,0.819,0.727,0.04,0.025,0.01,0.412,0.675,122,187,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
christina aguilera,candyman,False,2006,0.742,0.658,0.778,0.781,0.374,0.013,0.015,0.145,0.729,173,194,Vivace,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sean kingston,beautiful girls,False,2007,0.876,0.748,0.642,0.714,0.082,0.154,0.0,0.282,0.782,130,225,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
akon,don't matter,True,2006,0.584,0.794,0.423,0.715,0.025,0.23,0.0,0.246,0.323,125,293,Veloce (Allegro),D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
james blunt,1973,False,2007,0.764,0.699,0.649,0.622,0.007,0.067,0.007,0.069,0.781,123,280,Veloce (Allegro),A,Major,A Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
carrie underwood,before he cheats,False,2005,0.854,0.461,0.735,0.85,0.031,0.278,0.0,0.117,0.269,148,199,Veloce (Allegro),F#,Minor,F# Minor,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
just jack,starz in their eyes,False,2006,0.584,0.64,0.789,0.681,0.076,0.002,0.0,0.535,0.661,124,295,Veloce (Allegro),D#,Major,D# Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
t-pain,buy u a drank (shawty snappin') (feat. yung joc),False,2007,0.022,0.381,0.524,0.612,0.432,0.011,0.0,0.063,0.595,80,227,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
bone thugs-n-harmony,i tried,True,2007,0.685,0.707,0.694,0.71,0.092,0.011,0.0,0.103,0.364,82,287,Moderato,E,Major,E Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
avril lavigne,when you're gone,False,2007,0.764,0.388,0.703,0.82,0.016,0.196,0.0,0.248,0.139,142,240,Veloce (Allegro),E,Minor,E Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rich boy,throw some d's,True,2007,0.64,0.671,0.853,0.758,0.736,0.038,0.0,0.061,0.422,161,263,Vivace,B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
mika,love today,False,2006,0.64,0.643,0.909,0.768,0.078,0.031,0.003,0.11,0.587,124,235,Veloce (Allegro),E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
manic street preachers,your love alone is not enough (feat. nina persson),False,2007,0.596,0.254,0.917,0.863,0.041,0.001,0.0,0.431,0.383,127,235,Veloce (Allegro),D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
elliott yamin,wait for you,False,2007,0.652,0.751,0.458,0.681,0.009,0.256,0.0,0.195,0.336,116,261,Allegretto,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
wyclef jean,"sweetest girl (dollar bill) (feat. akon, lil' wayne & niia)",False,2007,0.629,0.714,0.73,0.84,0.058,0.079,0.0,0.384,0.525,93,241,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
boys like girls,the great escape,False,2007,0.697,0.348,0.938,0.815,0.073,0.002,0.0,0.188,0.499,150,206,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
take that,rule the world - radio edit,False,2007,0.652,0.27,0.762,0.805,0.02,0.038,0.0,0.393,0.332,164,237,Vivace,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
j. holiday,bed,False,2007,0.719,0.656,0.584,0.654,0.049,0.174,0.0,0.044,0.733,128,275,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
red hot chili peppers,snow (hey oh),False,2006,0.888,0.352,0.895,0.832,0.048,0.119,0.0,0.117,0.6,105,334,Moderato,B,Major,B Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ludacris,runaway love,True,2006,0.573,0.326,0.706,0.669,0.47,0.337,0.0,0.277,0.831,93,280,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
flo rida,low (feat. t-pain),False,2008,0.899,0.933,0.587,0.735,0.101,0.095,0.0,0.141,0.284,128,231,Veloce (Allegro),A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
katy perry,i kissed a girl,False,2008,0.82,0.674,0.747,0.857,0.08,0.002,0.0,0.133,0.704,130,179,Veloce (Allegro),F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rihanna,take a bow,False,2008,0.832,0.671,0.436,0.641,0.087,0.254,0.0,0.087,0.571,82,229,Moderato,A,Major,A Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
alicia keys,no one,False,2007,0.865,0.609,0.523,0.746,0.01,0.021,0.0,0.135,0.138,90,253,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
timbaland,apologize,False,2007,0.832,0.619,0.582,0.716,0.008,0.03,0.0,0.091,0.067,118,184,Allegretto,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ne-yo,miss independent,False,2008,0.798,0.637,0.655,0.731,0.22,0.492,0.0,0.208,0.737,172,232,Vivace,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
chris brown,with you,False,2007,0.786,0.63,0.676,0.801,0.084,0.137,0.0,0.148,0.66,86,252,Moderato,D#,Major,D# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
beyonce,if i were a boy,False,2008,0.742,0.595,0.49,0.711,0.015,0.11,0.0,0.4,0.416,90,249,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
kardinal offishall,dangerous,True,2008,0.843,0.969,0.779,0.719,0.095,0.004,0.0,0.072,0.822,117,246,Allegretto,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
madcon,beggin (original version),False,2007,0.786,0.693,0.789,0.76,0.061,0.028,0.0,0.052,0.435,129,216,Veloce (Allegro),E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
september,cry for you,False,2007,0.73,0.754,0.875,0.817,0.012,0.001,0.0,0.04,0.987,130,209,Veloce (Allegro),A,Major,A Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
rihanna,disturbia,False,2008,0.854,0.683,0.803,0.79,0.061,0.088,0.0,0.176,0.732,125,238,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
guru josh project,infinity 2008,False,2011,0.011,0.43,0.841,0.71,0.062,0.0,0.007,0.401,0.476,128,190,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
britney spears,break the ice,False,2007,0.685,0.689,0.907,0.823,0.038,0.706,0.0,0.103,0.868,118,196,Allegretto,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lil wayne,lollipop,True,2008,0.775,0.827,0.395,0.546,0.108,0.057,0.004,0.139,0.441,148,299,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
basshunter,now you're gone - video edit,False,2008,0.708,0.603,0.976,0.742,0.598,0.022,0.0,0.077,0.338,148,148,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kanye west,flashing lights,True,2007,0.584,0.603,0.607,0.639,0.03,0.039,0.0,0.438,0.419,90,237,Moderato,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
